Plate,Well,Line,Day,Analyze,Algorithm,Single_Electrode_Bursts,Min_Surprise,Threshold_Factor,Min_IBI,Min_Electrodes,Burst_Inclusion,Min_Number_Spikes,Max_ISI
43,A2,R841X-C DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A2,R841X-C DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A3,R841X DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A3,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A3,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A3,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A3,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A4,R841X DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,A4,R841X DHPG,28,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
43,A4,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,A4,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B1,R841X-C DHPG,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,20,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,23,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,34,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,40,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,47,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,50,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,54,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B1,R841X-C DHPG,57,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B2,R841X-C DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B2,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B2,R841X-C DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B3,R841X DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B3,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B3,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B3,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B3,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B4,R841X DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,B4,R841X DHPG,28,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,B4,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C1,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C1,R841X-C DHPG,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C1,R841X-C DHPG,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C1,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C1,R841X-C DHPG,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C1,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C2,R841X-C DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C2,R841X-C DHPG,28,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C3,R841X DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C3,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C3,R841X DHPG,28,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C3,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C4,R841X DHPG,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C4,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
43,C4,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,37,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,54,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
43,C4,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,A1,R841X-C DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A1,R841X-C DHPG,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A2,R841X-C DHPG,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A3,R841X DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A3,R841X DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A3,R841X DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A3,R841X DHPG,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,A3,R841X DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,A3,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,A3,R841X DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A3,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,A4,R841X DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A4,R841X DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A4,R841X DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A4,R841X DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A4,R841X DHPG,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A4,R841X DHPG,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,A4,R841X DHPG,47,YES,Envelope-65,Poisson Surprise,3,1.25,100,25,65,NA,NA
45,A4,R841X DHPG,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,21,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,24,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,27,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,30,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,33,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,40,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,47,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B1,R841X-C DHPG,50,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B2,R841X-C DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B2,R841X-C DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B2,R841X-C DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B2,R841X-C DHPG,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B2,R841X-C DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B2,R841X-C DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B2,R841X-C DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B3,R841X DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B3,R841X DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B3,R841X DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B3,R841X DHPG,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B3,R841X DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B3,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B3,R841X DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B3,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B4,R841X DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B4,R841X DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B4,R841X DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B4,R841X DHPG,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B4,R841X DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B4,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,B4,R841X DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,B4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C1,R841X-C DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C1,R841X-C DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C1,R841X-C DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C1,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C1,R841X-C DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C1,R841X-C DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C1,R841X-C DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C1,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C2,R841X-C DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C2,R841X-C DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C2,R841X-C DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C2,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C2,R841X-C DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C2,R841X-C DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C2,R841X-C DHPG,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C3,R841X DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C3,R841X DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C3,R841X DHPG,27,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C3,R841X DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C3,R841X DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C3,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C3,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C3,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C4,R841X DHPG,21,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C4,R841X DHPG,24,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
45,C4,R841X DHPG,27,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C4,R841X DHPG,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C4,R841X DHPG,33,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C4,R841X DHPG,40,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C4,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
45,C4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A1,R841X-C,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A1,R841X-C,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A1,R841X-C,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A1,R841X-C,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A1,R841X-C,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A1,R841X-C,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,57,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,A1,R841X-C,60,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,A1,R841X-C,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A1,R841X-C,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A2,R841X-C DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A2,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A2,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A2,R841X-C DHPG,32,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,53,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,A2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A2,R841X-C DHPG,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A3,R841X,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A3,R841X,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A3,R841X,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A3,R841X,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A3,R841X,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
